"","x","y","z","group","label","date"
"775",14.6982486855997,12.3697408594558,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2018/03"
"776",14.8820816342154,21.2863154118832,60007800000,"Equity","PowerShares QQQ Trust Series 1","2018/03"
"777",11.9579141587477,8.00602952113154,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2018/03"
"778",14.6629778457537,12.4058208262446,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2018/03"
"779",11.0390542912435,10.7781270132461,12047200000,"Equity","Schwab US Large-Cap ETF","2018/03"
"780",4.08019530422767,-0.998168873037453,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2018/03"
"781",2.730180046159,-1.35886277951965,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2018/03"
"782",11.020896123846,3.00431648224659,15522900000,"Equity","iShares S&P 500 Value ETF","2018/03"
"783",9.98815292181941,12.781969454942,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2018/03"
"784",9.70125295502406,14.2096047941995,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2018/03"
"785",8.62232626271409,13.8475671740222,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2018/03"
"786",11.199640231447,10.4990773553965,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2018/03"
"787",0.262324598607906,-0.0418181122271544,13846900000,"Bond","iShares Short Treasury Bond ETF","2018/03"
"788",11.1765440354499,12.7820983540192,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2018/03"
"789",13.0775950667322,12.4871875791894,33730501554.4,"Equity","Daiwa ETF TOPIX","2018/03"
"790",9.90080741894125,4.80457982501024,12179100000,"Commodity","iShares Gold Trust","2018/03"
"791",11.7204593006277,0.358583661387613,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2018/03"
"792",13.5434259622523,9.38320079584491,42090700000,"Equity","iShares Russell 2000 ETF","2018/03"
"793",10.108554904661,2.85717612754932,16733400000,"Equity","iShares Select Dividend ETF","2018/03"
"794",10.9392307067902,8.88828746535741,16929100000,"Equity","iShares Russell Mid-Cap ETF","2018/03"
"795",9.72248915716706,15.2694034962368,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2018/03"
"796",3.53760559550268,-0.846636387496014,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2018/03"
"797",0.724635213200986,-1.11423856939729,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2018/03"
"798",11.0956424634747,10.458003553024,254672400000,"Equity","SPDR S&P 500 ETF Trust","2018/03"
"799",16.190623704187,-5.13160823179316,18528200000,"Equity","Energy Select Sector SPDR Fund","2018/03"
"800",9.91766042680505,15.1215535025814,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2018/03"
"801",13.1737356122223,10.4929524992066,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2018/03"
"802",12.674339766695,15.0668813256533,21397700000,"Equity","iShares MSCI Japan ETF","2018/03"
"803",3.1549687455734,-1.96561306208509,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2018/03"
"804",9.36258328949124,20.1669461873912,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2018/03"
"805",2.32948275592153,-1.74914009964328,12185700000,"Bond","iShares MBS ETF","2018/03"
"806",2.94121155111037,-2.92751870653386,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2018/03"
"807",12.6560175445272,11.8048919351322,12378100000,"Equity","Industrial Select Sector SPDR Fund","2018/03"
"808",12.1565507443457,18.8515290784654,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2018/03"
"809",2.15360855009605,0.801666615460972,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2018/03"
"810",0.807027409260043,-1.24674694609102,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2018/03"
"811",13.8741755539279,9.97271389423564,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2018/03"
"812",11.188598589235,10.4929649776619,19306900000,"Equity","iShares Russell 1000 ETF","2018/03"
"813",11.4294100061914,22.4809257924552,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2018/03"
"814",11.152264173725,21.9431258624105,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2018/03"
"815",12.7047107977907,16.4727191145717,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2018/04"
"816",12.0772768174659,16.8751639487506,14009500000,"Equity","iShares MSCI Eurozone ETF","2018/04"
"817",14.4401308431351,18.1790088225298,26989199356,"Equity","Nikko Listed IDX Fund 225","2018/04"
"818",11.8241077243939,12.2343530573364,11599100000,"Equity","Schwab US Broad Market ETF","2018/04"
"819",13.3503915219104,17.5717084858817,19794400000,"Equity","iShares S&P 500 Growth ETF","2018/04"
"820",12.1274797312804,11.3254862210862,142638500000,"Equity","iShares Core S&P 500 ETF","2018/04"
"821",11.0101078478236,7.18943930391913,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2018/04"
"822",16.706515725663,24.6409551784695,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2018/04"
"823",12.0369682058766,12.4583809750652,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2018/04"
"824",14.5368713991028,16.9476325086003,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2018/04"
"825",12.8716753016706,15.7001921362609,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2018/04"
"826",8.5871595344644,13.8896802878882,15334200000,"Equity","Schwab International Equity ETF","2018/04"
"827",12.0178776000397,12.2328078341829,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2018/04"
"828",10.4425138619954,2.87248221653482,16139400000,"Equity","SPDR S&P Dividend ETF","2018/04"
"829",9.64703283994461,8.31995846680764,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2018/04"
"830",15.2033047802847,25.5838166863895,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2018/04"
"831",9.34334648512722,13.4642650879311,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2018/04"
"832",11.2889634522113,5.89177423357357,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2018/04"
"833",11.1711975106403,4.29424040835273,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2018/04"
"834",11.6685531305471,4.86354536908276,35916900000,"Equity","iShares Russell 1000 Value ETF","2018/04"
"835",3.16887737380024,-1.70453340884879,24728600000,"Bond","iShares TIPS Bond ETF","2018/04"
"836",16.1968800949095,16.5095081884437,32094100000,"Equity","Financial Select Sector SPDR Fund","2018/04"
"837",12.9398230258641,14.6102479261096,71368907131.2,"Equity","Nomura TOPIX ETF","2018/04"
"838",9.19864595051674,14.5117869106399,58828400000,"Equity","iShares Core MSCI EAFE ETF","2018/04"
"839",11.5492852050158,12.1448848789068,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2018/04"
"840",11.9339389217469,10.9902381097085,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2018/04"
"841",3.41674925821797,-3.8471726885257,16203200000,"Bond","iShares US Preferred Stock ETF","2018/04"
"842",11.5730441998589,10.6137095724804,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2018/04"
"843",16.1230734667895,21.0084957105441,19810700000,"Equity","Technology Select Sector SPDR Fund","2018/04"
"844",12.8318839335829,15.3795860261153,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2018/04"
"845",9.72819974401728,6.58039304073066,36770400000,"Commodity","SPDR Gold Shares","2018/04"
"846",13.0226041179274,11.4831704597258,15278400000,"Equity","Health Care Select Sector SPDR Fund","2018/04"
"847",1.23885241647471,-1.87533959768658,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2018/04"
"848",14.4867707221198,18.0194446999466,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2018/04"
"849",12.1515049232875,9.41841150856573,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2018/04"
"850",15.9991433657478,21.4532445770846,60007800000,"Equity","PowerShares QQQ Trust Series 1","2018/04"
"851",12.3433012136144,9.61781518736737,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2018/04"
"852",14.4516673031766,18.0612945230203,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2018/04"
"853",4.09312514152787,-1.84210395437967,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2018/04"
"854",11.8479697680231,11.5318303266973,12047200000,"Equity","Schwab US Large-Cap ETF","2018/04"
"855",2.7040182992538,-2.00774428939666,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2018/04"
"856",11.6952265114884,6.53573284412754,15522900000,"Equity","iShares S&P 500 Value ETF","2018/04"
"857",10.5269520103526,13.8239133652497,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2018/04"
"858",9.84428480271453,13.6704994482769,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2018/04"
"859",9.00565833283154,14.1716191550674,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2018/04"
"860",11.9538114659523,12.2649405007951,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2018/04"
"861",0.272997425999453,0.0253850826576585,13846900000,"Bond","iShares Short Treasury Bond ETF","2018/04"
"862",11.8218451930659,13.2297776561906,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2018/04"
"863",9.68265560560968,4.80387495746462,12179100000,"Commodity","iShares Gold Trust","2018/04"
"864",12.8962448012156,14.5549974081485,33730501554.4,"Equity","Daiwa ETF TOPIX","2018/04"
"865",13.743974686816,11.4847299465304,42090700000,"Equity","iShares Russell 2000 ETF","2018/04"
"866",12.0714649715016,0.425637569178439,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2018/04"
"867",10.4583433044899,5.28608367790373,16733400000,"Equity","iShares Select Dividend ETF","2018/04"
"868",11.5050278906642,9.30834004066341,16929100000,"Equity","iShares Russell Mid-Cap ETF","2018/04"
"869",9.871708836218,13.6034096991558,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2018/04"
"870",3.44058587064245,-2.53953846416847,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2018/04"
"871",0.724424842746828,-1.35957146498624,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2018/04"
"872",16.7561118657429,5.16066509041668,18528200000,"Equity","Energy Select Sector SPDR Fund","2018/04"
"873",11.9261607811139,11.2659772398501,254672400000,"Equity","SPDR S&P 500 ETF Trust","2018/04"
"874",10.0660374732927,13.4358165513646,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2018/04"
"875",11.8875083950934,12.2276243512855,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2018/04"
"876",12.370184645751,17.1317328022907,21397700000,"Equity","iShares MSCI Japan ETF","2018/04"
"877",3.09238049005807,-2.88178065828198,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2018/04"
"878",9.29539192772627,20.0125914557712,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2018/04"
"879",2.25288488580788,-2.31619680967814,12185700000,"Bond","iShares MBS ETF","2018/04"
"880",2.8054255119359,-1.2421386540055,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2018/04"
"881",13.5426747841306,11.5949057614291,12378100000,"Equity","Industrial Select Sector SPDR Fund","2018/04"
"882",13.03139782451,20.4521092451623,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2018/04"
"883",2.15002823038622,1.01919445806464,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2018/04"
"884",0.804609276220249,-1.3755224765401,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2018/04"
"885",13.9687634210843,12.4842839696777,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2018/04"
"886",11.9737367464946,12.1729629053904,19306900000,"Equity","iShares Russell 1000 ETF","2018/04"
"887",11.4920957916663,18.7526867743845,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2018/04"
"888",11.1543459410932,19.9098163126671,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2018/04"
